geometry_type,coord_x,coord_y,feature_type,cdns,certs_BREAAM,certs_EUcoc,certs_LEED,certs_Other,certs_UT_cert,certs_UT_level,clouds,company_name,construction_date,country,fibres,gross_max_power,id,ixps,m2,name,networks,readyForService,readyForService_dt,construction_date_dt,readyForService_dmy,construction_date_dmy
Point,-96.8090037,33.0831253,Feature,[],,,,,0,1,[],Stream Data Centers,,USA,[],20000.0,4f4d6347-927a-40ec-8a2e-f45642cfb737,[],4490.0,DFW 6 - Legacy Business Park,[],,,,,
Point,-98.4936282,29.4241219,Feature,[],,,,,0,1,[],Stream Data Centers,,USA,[],30000.0,cb2ce226-7d93-4a3e-bb74-a92ef1edfb62,[],4645.0,San Antonio 1,[],,,,,
Point,-121.954945,37.3784633,Feature,[],,,,,0,1,[],Stream Data Centers,1999-12-31 23:00:00,USA,[],,fa1ed4ef-72e1-48f8-8537-3a9ea62cc884,[],7432.0,Santa Clara 2,[],,,1999-12-31 23:00:00,,31-12-1999
Point,-121.95063700000004,37.3775805,Feature,[],,,,,0,1,[],Stream Data Centers,1999-12-31 23:00:00,USA,[],,97586439-45e2-4293-b2ec-1176c55bba36,[],1394.0,Santa Clara 3,[],,,1999-12-31 23:00:00,,31-12-1999
Point,-121.95167300000004,37.37771489999999,Feature,[],,,,,0,1,[],Stream Data Centers,1998-12-31 23:00:00,USA,[],,7cdbe7ac-f874-4d44-994a-b71fab0b3be1,[],929.0,Santa Clara 4,[],,,1998-12-31 23:00:00,,31-12-1998
Point,-121.94854329999998,37.3763623,Feature,[],,,,,0,1,[],Stream Data Centers,,USA,[],,9dd562d3-4329-4cc0-985f-3a3d26de7c7b,[],4645.0,Santa Clara 6,[],,,,,
Point,-121.954945,37.3784633,Feature,[],,,,,0,1,[],Equinix,2004-12-31 23:00:00,USA,[],,eae14e61-62bc-4935-bd14-f7db410839c6,[],7532.0,Silicon Valley 2,[],,,2004-12-31 23:00:00,,31-12-2004
Point,-121.95167300000004,37.37771489999999,Feature,[],,,,,0,1,[],Electric Lightwave,1998-12-31 23:00:00,USA,[],,6ed2a0df-36bf-4a8a-bbb5-07163255a32c,[],929.0,Santa Clara,[],,,1998-12-31 23:00:00,,31-12-1998
Point,23.395203447360245,42.66854732672906,Feature,[],,,,,0,1,[],Equinix,1984-12-31 23:00:00,Bulgaria,[],,08d340a9-193a-45aa-a88f-2f2f4348c412,[],1000.0,Sofia,[],,,1984-12-31 23:00:00,,31-12-1984
Point,153.09189059999994,-27.4159853,Feature,[],,,,,0,1,[],iseek Communications,,Australia,[],,07919af1-b62b-11e5-ad0b-02b4d6763261,[],,Brisbane,[],,,,,
Point,152.8997028,-27.6813738,Feature,[],,,,,0,3,[],Polaris Data Centre,,Australia,[],,cc548acf-a8d8-430f-b652-8e7c6b1045e2,[],6992.0,Polaris Data Centre,[],,,,,
Point,153.03155760000004,-27.4552781,Feature,[],,,,,0,1,[],PIPE Networks,,Australia,[],,073a2c12-b62b-11e5-ad0b-02b4d6763261,[],,148 Brunswick,[],,,,,
Point,151.28181210000002,-33.7329317,Feature,[],,,,,0,1,[],PIPE Networks,,Australia,[],,1fcac43a-6b18-4fd0-bbec-d1c8fa07fa39,[],,Cromer,[],,,,,
Point,144.956726,-37.8191711,Feature,[],,,,,0,1,[],M2 Commander Pty,,Australia,[],,f6dc7db8-8014-43e7-8a8c-436d628307e0,[],,Melbourne,[],,,,,
Point,147.32892119999997,-42.8818486,Feature,[],,,,,0,1,[],PIPE Networks,,Australia,[],,06fcade1-b62b-11e5-ad0b-02b4d6763261,"[""PIPE Networks Hobart""]",,Hobart,"[""Westnet"", ""Internode"", ""iiNet""]",,,,,
Point,-71.3067178,46.7964723,Feature,[],,,,,0,3,[],4Degrees,,Canada,[],,2ff2182a-ef48-4fa4-8d03-e9d93307f9dc,[],,Quebec City,[],,,,,
Point,-73.75540480000001,45.4864618,Feature,[],,,,,0,3,[],4Degrees,,Canada,[],,fb3e361f-57fa-4935-83cb-2bb074d44fcf,[],,Montreal ,[],,,,,
Point,-123.11957870000003,49.28698130000001,Feature,[],,,,,0,1,[],Cologix,1972-12-31 23:00:00,Canada,[],2000.0,074353d2-b62b-11e5-ad0b-02b4d6763261,"[""VANIX""]",1400.0,Vancouver 2,[],,,1972-12-31 23:00:00,,31-12-1972
Point,-73.56778810000003,45.50234,Feature,[],,,,,0,1,[],Cologix,1956-12-31 23:00:00,Canada,[],3100.0,07472461-b62b-11e5-ad0b-02b4d6763261,[],743.0,Montreal 7,[],,,1956-12-31 23:00:00,,31-12-1956
Point,-83.00198539999997,40.1164911,Feature,[],,,,,0,1,[],Cologix,1987-12-31 23:00:00,USA,[],30000.0,4b9104fd-43db-4124-8790-1e25538ab7fe,[],1858.0,Columbus 2,[],,,1987-12-31 23:00:00,,31-12-1987
Point,-83.00212199999999,40.1158366,Feature,[],,,,,0,1,[],Cologix,2015-12-31 23:00:00,USA,[],30000.0,569afb78-888d-40c5-a834-1fb2767fd0f3,[],7432.0,Columbus 3 ,[],,,2015-12-31 23:00:00,,31-12-2015
Point,-96.81918989999996,32.8007033,Feature,[],,,,,0,1,[],Cologix,,USA,[],,654e207c-7160-4c5a-80bd-e32b06adce52,[],2601.0,Dallas 1,[],,,,,
Point,-81.66242,30.3314026,Feature,[],,,,,0,1,[],Cologix,1959-12-31 23:00:00,USA,[],,4ecb892f-3cbf-43d9-bbce-a6b416ae064f,[],350.0,Jacksonville 1,[],,,1959-12-31 23:00:00,,31-12-1959
Point,-81.61386629999998,30.2732215,Feature,[],,,,,0,1,[],Cologix,1970-12-31 23:00:00,USA,[],,070c1732-b62b-11e5-ad0b-02b4d6763261,[],400.0,Jacksonville 2,[],,,1970-12-31 23:00:00,,31-12-1970
Point,-81.97517870000001,28.0796236,Feature,[],,,,,0,1,[],Cologix,2012-12-31 23:00:00,USA,[],,0703b2c4-b62b-11e5-ad0b-02b4d6763261,[],3200.0,Lakeland 1,[],,,2012-12-31 23:00:00,,31-12-2012
Point,-93.25450209999995,44.9714003,Feature,[],,,,,0,1,[],Cologix,1981-12-31 23:00:00,USA,[],,3b7e2f5f-ba61-4817-a474-c3c739a65087,[],743.0,Minneapolis 2,[],,,1981-12-31 23:00:00,,31-12-1981
Point,-93.25450209999995,44.9714003,Feature,[],,,,,0,1,[],Cologix,1981-12-31 23:00:00,USA,[],,06d17f33-b62b-11e5-ad0b-02b4d6763261,[],2601.0,Minneapolis 3,[],,,1981-12-31 23:00:00,,31-12-1981
Point,-93.25450209999995,44.9714003,Feature,[],,,,,0,1,[],Cologix,1981-12-31 23:00:00,USA,[],,073dd599-b62b-11e5-ad0b-02b4d6763261,[],883.0,Minneapolis 1,[],,,1981-12-31 23:00:00,,31-12-1981
Point,-73.57047080000001,45.4971878,Feature,[],,,,,0,1,[],Cologix,1991-12-31 23:00:00,Canada,[],,069a90c2-b62b-11e5-ad0b-02b4d6763261,"[""QiX 3""]",3066.0,Montreal 3,"[""MTO Telecom"", ""HL HOSTING LOGISTIC INC"", ""Fibrenoire Internet""]",,,1991-12-31 23:00:00,,31-12-1991
Point,-73.56721749999997,45.5025499,Feature,[],,,,,0,1,[],Cologix,1971-12-31 23:00:00,Canada,[],88.0,074f3ac5-b62b-11e5-ad0b-02b4d6763261,"[""QiX 3"", ""QiX 2""]",465.0,Montreal 1,"[""Webair Internet Development Inc"", ""Viagenie"", ""Trans World Internet eXchange"", ""Tinet"", ""TATA Communications Ltd"", ""Server North Inc."", ""nLayer Communications"", ""MTO Telecom"", ""Limelight Networks"", ""ISP Telecom Inc"", ""HL HOSTING LOGISTIC INC"", ""Fibrenoire Internet"", ""Choopa, LLC""]",,,1971-12-31 23:00:00,,31-12-1971
Point,-73.58206659999996,45.488398,Feature,[],,,,,0,1,[],Cologix,1990-12-31 23:00:00,Canada,[],,06cc4f10-b62b-11e5-ad0b-02b4d6763261,[],1115.0,Montreal 2,[],,,1990-12-31 23:00:00,,31-12-1990
Point,-73.5696155,45.5989123,Feature,[],,,,,0,1,[],Cologix,1984-12-31 23:00:00,Canada,[],,07437ae5-b62b-11e5-ad0b-02b4d6763261,[],1115.0,Montreal 4,[],,,1984-12-31 23:00:00,,31-12-1984
Point,-73.7606025,45.4842489,Feature,[],,,,,0,1,[],Cologix,1998-12-31 23:00:00,Canada,[],,9eee8da0-d087-444b-8ebe-fef5e627a447,[],465.0,Montreal 5,[],,,1998-12-31 23:00:00,,31-12-1998
Point,-73.76101299999999,45.4851175,Feature,[],,,,,0,1,[],Cologix,1998-12-31 23:00:00,Canada,[],,07c702d5-b62b-11e5-ad0b-02b4d6763261,[],557.0,Montreal 6,[],,,1998-12-31 23:00:00,,31-12-1998
Point,-74.45990749999999,40.84012540000001,Feature,[],,,,,0,1,[],Cologix,,USA,[],,ff909aeb-84e0-4885-8043-c09dd37f89b3,[],2787.0,New Jersey 1,[],,,,,
Point,-74.44879400000002,40.831821,Feature,[],,,,,0,1,[],Cologix,,USA,[],,46cd570f-775c-470a-86f9-8c5725f43188,[],4645.0,New Jersey 2,[],,,,,
Point,-74.4485459,40.834001,Feature,[],,,,,0,1,[],Cologix,,USA,[],,d7d48f5e-1ca6-4dc4-9c10-85a4f4e80346,[],,New Jersey 4,[],,,,,
Point,-83.00198539999997,40.1164911,Feature,[],,,,,0,1,[],Cologix,1987-12-31 23:00:00,USA,[],30000.0,078c1cad-b62b-11e5-ad0b-02b4d6763261,[],2601.0,Columbus 1,[],,,1987-12-31 23:00:00,,31-12-1987
Point,-79.3839562,43.64476799999999,Feature,[],,,,,0,1,[],Cologix,1953-12-31 23:00:00,Canada,[],,06cbd9e9-b62b-11e5-ad0b-02b4d6763261,[],2323.0,Toronto 1,"[""EGate Networks Inc.""]",,,1953-12-31 23:00:00,,31-12-1953
Point,-79.41227459999999,43.6416669,Feature,[],,,,,0,1,[],Cologix,1984-12-31 23:00:00,Canada,[],,07c8d786-b62b-11e5-ad0b-02b4d6763261,[],1858.0,Toronto 2,[],,,1984-12-31 23:00:00,,31-12-1984
Point,-123.1125452,49.2846752,Feature,[],,,,,0,1,[],Cologix,1976-12-31 23:00:00,Canada,[],12000.0,06d17f30-b62b-11e5-ad0b-02b4d6763261,[],465.0,Vancouver 1,[],,,1976-12-31 23:00:00,,31-12-1976
Point,35.34329660000003,0.5778424,Feature,[],,,,,0,1,[],County Government of Uasin Gishu,,Kenya,[],,06cdd5b6-b62b-11e5-ad0b-02b4d6763261,[],,Eldoret,[],,,,,
Point,36.81119000000001,-1.2729908,Feature,[],,,,,0,1,[],Information and Communication Technology (ICT) Authority,,Kenya,[],,5e9a8e6d-b3b2-4945-b75e-f5e86b9c2187,[],,Government Data Centre,[],,,,,
Point,35.3013502,0.5189115999999999,Feature,[],,,,,0,1,[],Safaricom,,Kenya,[],,06a2ce22-b62b-11e5-ad0b-02b4d6763261,[],,Eldoret,[],,,,,
Point,37.08337529999994,-1.0387569,Feature,[],,,,,0,1,[],Safaricom,,Kenya,[],,078abd38-b62b-11e5-ad0b-02b4d6763261,[],,Nairobi 2,[],,,,,
Point,39.6682065,-4.0434771,Feature,[],,,,,0,1,[],SimbaNET,,Kenya,[],,3d497ddb-14f6-41b1-9c88-0c277b44966d,[],,Mombasa,[],,,,,
Point,39.6682065,-4.0434771,Feature,[],,,,,0,1,[],Sybyl,,Kenya,[],,c70af9ae-af05-444e-ab2f-2919123fac17,[],,Mombasa,[],,,,,
Point,36.81998610000005,-1.2864147,Feature,[],,,,,0,1,[],The Nairobi City County,,Kenya,[],,45770d04-3f8a-43ae-b0f9-62ccfe75b65f,[],,The Nairobi City County Data Center,[],,,,,
Point,36.74053270000002,-1.3556768,Feature,[],,,,,0,1,[],Jomo Kenyatta University of Agriculture and Technology in Kenya (JKUAT),,Kenya,[],,06d94761-b62b-11e5-ad0b-02b4d6763261,[],,Kenya,[],,,,,
Point,-15.486113599999952,20.5673892,Feature,[],,,,,0,3,[],Kinross Gold Corporation,,Mauritania,[],,5b69f6d9-adaf-457c-8ac8-a94a94409622,[],,Tasiast Gold Mine,[],,,,,
Point,8.626533399999971,49.2568614,Feature,[],,,,,0,1,[],SAP,,Germany,[],,5c8b6db7-d641-4ee2-be67-0726deebbfa1,[],, St. Leon-Rot,[],,,,,
Point,32.579872900000055,0.3149193,Feature,[],,,,,0,1,[],East African Development Bank,,Uganda,[],,dcb296e4-4f75-42e1-8460-aefa38e4f3a5,[],,Uganda,[],,,,,
Point,-2.110597699999971,49.19552399999999,Feature,[],,,,,,,[],Sure,,Jersey,[],,da40119e-1d3b-4c22-ade3-9292bf192af2,[],,The Powerhouse,[],,,,,
Point,-4.483563199999935,54.15072989999999,Feature,[],,,,,,,[],Sure,,Isle of Man,[],,2473a034-90b8-4d88-9f5b-71f2a29286b8,[],,Atlantic House,[],,,,,
Point,-2.5466100380981516,49.46633429345842,Feature,[],,,,,,,[],Sure,,Guernsey,[],,0d249e01-78bc-4357-b75c-119055f81e30,[],,Centenary House,[],,,,,
Point,-80.83531289999996,35.2221137,Feature,[],,,,,0,1,[],TierPoint,,USA,[],810.0,d13aa648-c233-4171-8f6c-290ac43b9804,[],658.0,Charlotte-North Myers,"[""Zayo"", ""XO Communications"", ""Windstream Communications"", ""Verizon"", ""TW Telecom"", ""Time Warner Cable"", ""Palmetto Net"", ""Lightower Fiber Networks"", ""Level 3 Communications, LLC"", ""Cogent Communications, Inc."", ""CenturyLink"", ""AT&T""]",,,,,
Point,-75.3749302,40.6703464,Feature,[],,,,,,,[],TierPoint,,USA,[],,44e623af-5b5d-41e8-a16a-dae60fb84cde,[],1161.0,Bethlehem,[],,,,,
Point,-71.20869399999998,42.68569300000001,Feature,[],,,,,0,1,[],TierPoint,,USA,[],6000.0,d6b60ec1-392e-4f49-9cd9-a5e4cf9eb1d4,[],1951.0,Boston-Andover,"[""Verizon"", ""Windstream Communications"", ""Veroxity"", ""Sidera Networks"", ""Lightower Fiber Networks"", ""Comcast"", ""AT&T""]",,,,,
Point,-71.07295820000002,42.3810682,Feature,[],,,,,0,1,[],TierPoint,,USA,[],,727c89a6-6b93-41e4-9b96-964d89f7ae12,[],2230.0,Boston-Charlestown,"[""XO Communications"", ""Windstream Communications"", ""Verizon"", ""Sidera Networks"", ""Lightower Fiber Networks"", ""DSCI"", ""Cogent Communications, Inc."", ""Broadview Networks""]",,,,,
Point,120.42800869999996,24.1399584,Feature,[],,,,,0,1,[],Google,,Taiwan,[],,07c702c1-b62b-11e5-ad0b-02b4d6763261,[],,Changhua,[],2013-11-30 23:00:00,2013-11-30 23:00:00,,30-11-2013,
Point,-87.96519339999998,41.9932812,Feature,[],,,,,0,1,[],Digital Realty Trust,,USA,[],30000.0,81e4535e-000c-42d1-a102-78ccd0b1aecc,[],14632.0,1420 E Devon Ave,[],,,,,
Point,-121.9437734,37.3617685,Feature,[],,,,,0,1,[],Digital Realty Trust,,USA,[],42824.0,078c91e8-b62b-11e5-ad0b-02b4d6763261,[],16370.0,2220 De La Cruz Boulevard,[],,,,,
Point,-71.57831600000003,42.3132467,Feature,[],,,,,0,1,[],TierPoint,,USA,[],,f51a5784-a356-4b9c-b71a-8edcbdf9566a,[],3716.0,Boston-Marlborough,"[""Verizon"", ""RCN"", ""One Communications"", ""Lightower Fiber Networks"", ""Level 3 Communications, LLC"", ""Expedient"", ""DirecTV"", ""Cox Communications"", ""Comcast"", ""Cogent Communications, Inc."", ""Charter Communications"", ""CenturyLink"", ""AT&T""]",,,,,
Point,-95.8419156,36.0956242,Feature,[],,,,,0,1,[],TierPoint,,USA,[],2500.0,1cc7a381-7252-4375-9644-65efa995d74a,[],1486.0,Tulsa 2,"[""Windstream Communications"", ""Vyve Broadband"", ""Verizon"", ""TW Telecom"", ""OCOSA Communication, LLC"", ""OneNet"", ""NewNet66"", ""MBO"", ""Logix"", ""Level 3 Communications, LLC"", ""K-Powernet"", ""Fidelity Communications"", ""EarthLink"", ""Dobson Technologies"", ""Cox Communications"", ""Cogent Communications, Inc."", ""Chickasaw Telecom"", ""CenturyLink"", ""BTC"", ""Bolt Fiber Optics"", ""AT&T""]",,,,,
Point,-75.31151119999998,40.14717290000001,Feature,[],,,,,0,1,[],TierPoint,,USA,[],,bf858865-49d1-4592-8dd9-0f58f5b21e5d,[],4831.0,Valley Forge,"[""Zayo"", ""XO Communications"", ""Verizon"", ""Verizon Business"", ""TW Telecom"", ""Sunesys"", ""Lightower Fiber Networks"", ""Reliance Globalcom (FLAG Telecom)"", ""Recovery Point"", ""PEG Bandwidth"", ""Level 3 Communications, LLC"", ""Comcast"", ""AT&T"", ""Above Net""]",,,,,
Point,36.867300123278824,-1.3280729403838814,Feature,[],,,,,1,3,[],East Africa Data Centre (EADC),,Kenya,[],,06d54fcd-b62b-11e5-ad0b-02b4d6763261,[],2000.0,East Africa Data Centre,[],,,,,
Point,-87.2639241,36.6192822,Feature,[],,,,,0,1,[],Google,,USA,[],,45acf1f0-05e9-41e0-93a6-1b6b219e0896,[],,Montgomery County,[],,,,,
Point,-70.6982906079345,-33.35861776168405,Feature,[],,,,,0,1,[],Google,,Chile,[],,0751abb9-b62b-11e5-ad0b-02b4d6763261,[],,Quilicura,[],,,,,
Point,-77.4624887,39.0178075,Feature,[],,,,,0,1,[],Digital Realty Trust,,USA,[],43000.0,0746d64a-b62b-11e5-ad0b-02b4d6763261,"[""LINX NoVA""]",16370.0,44480 Hastings Road,[],,,,,
Point,-82.80878640000003,40.0811745,Feature,[],,,,,,,[],Amazon,,USA,[],,3eb32b4b-b105-4ae9-98eb-24aee0d04f84,[],,New Albany,[],,,,,
Point,-119.2886016,45.9188301,Feature,[],,,,,,,[],Amazon,,USA,[],,12f19983-d68c-4a68-a0f9-e6cc9d5d396b,[],,Umatilla,[],,,,,
Point,-87.91196586029662,41.91944495269259,Feature,[],,,,,0,1,[],Digital Realty Trust,,USA,[],,85d3ab21-3844-43dd-a682-04f6be5b1d09,[],,505 N Railroad Ave,[],,,,,
Point,-77.4624887,39.0178075,Feature,[],,,,,0,1,[],Digital Realty Trust,,USA,[],43000.0,07c8d7a2-b62b-11e5-ad0b-02b4d6763261,[],15905.0,44480 Hastings Drive,[],,,,,
Point,-77.46696025196229,39.0152614107062,Feature,[],,,,,0,1,[],Digital Realty Trust,,USA,[],34000.0,7883d1ce-43c8-4710-906b-1eddb42e18e7,[],16723.0,21745 Sir Timothy Drive,[],,,,,
Point,28.827097800000047,40.9935172,Feature,[],,,,,0,1,[],Sparkle,,Turkey,[],,22cbe9fe-d673-4dcf-8ad6-e3c389e0d625,[],2000.0,Yenibosna,[],,,,,
Point,-77.45912520000002,39.0203715,Feature,[],,,,,0,1,[],Digital Realty Trust,,USA,[],,07c50706-b62b-11e5-ad0b-02b4d6763261,[],4000.0,44520 Hastings Drive,[],,,,,
Point,-77.46356430000003,39.0211326,Feature,[],,,,,0,1,[],Digital Realty Trust,,USA,[],30000.0,069eaf6a-b62b-11e5-ad0b-02b4d6763261,[],12116.0,44461 Chilum Place,[],,,,,
Point,-77.45983079999996,39.0209013,Feature,[],,,,,0,1,[],Digital Realty Trust,,USA,[],12000.0,07472465-b62b-11e5-ad0b-02b4d6763261,[],5203.0,44490 Chilum Place,"[""Net2ez"", ""Global Telecom & Technology""]",,,,,
Point,-77.46567570000002,39.0175221,Feature,[],,,,,0,1,[],Digital Realty Trust,,USA,[],49000.0,078c91f7-b62b-11e5-ad0b-02b4d6763261,[],22854.0,21625 Gresham Drive,[],,,,,
Point,-77.3272255,38.948464,Feature,[],,,,,0,1,[],Digital Realty Trust,,USA,[],15294.0,078c6acd-b62b-11e5-ad0b-02b4d6763261,[],13657.0,1780 Business Center Drive,[],,,,,
Point,-77.59610299999997,38.775892,Feature,[],,,,,0,1,[],Digital Realty Trust,,USA,[],,073bb2c6-b62b-11e5-ad0b-02b4d6763261,[],7000.0,8217 Linton Hall Road,[],,,,,
Point,-87.96196550000002,41.9942563,Feature,[],,,,,0,1,[],Digital Realty Trust,,USA,[],42824.0,074af502-b62b-11e5-ad0b-02b4d6763261,[],21430.0,2200 Busse Road,[],,,,,
Point,-73.75507630000004,41.18067689999999,Feature,[],,,,,0,1,[],vXchnge,,USA,[],,074f13a3-b62b-11e5-ad0b-02b4d6763261,[],1800.0,Chappaqua,"[""Verizon"", ""Lightower Fiber Networks"", ""Lightpath"", ""Wolfe""]",,,,,
Point,-87.95834020000001,41.9942568,Feature,[],,,,,0,1,[],Digital Realty Trust,,USA,[],30000.0,07903b5b-b62b-11e5-ad0b-02b4d6763261,[],14920.0,2299 Busse Road,[],,,,,
Point,-121.9102421,37.3384893,Feature,[],,,,,,,[],Evocative,,USA,[],2000.0,7a438e27-6fde-46e5-ae55-ff3ac34fdfd5,[],1950.0,San Jose,[],,,,,
Point,-122.29356559999997,37.8468998,Feature,[],,,,,,,[],Evocative,,USA,[],1000.0,4a0626d7-7e04-4227-a3d7-196e3f180101,[],1393.0,Emeryville,[],,,,,
Point,-118.266117,34.0512242,Feature,[],,,,,,,[],Rising Realty Partners,,USA,[],22000.0,611b7ae5-6df7-456a-899c-9a2858940f9b,[],21650.0,West 7 Center,[],,,,,
Point,-77.32942789999998,38.9488689,Feature,[],,,,,0,1,[],Evocative,,USA,[],2200.0,fba7d256-275b-4537-8ae8-030e7719eae4,[],2300.0,Virginia,"[""Zayo"", ""XO Communications"", ""Windstream Communications"", ""Sunesys"", ""SummitIG"", ""PEG Bandwidth"", ""Lightower Fiber Networks"", ""Level 3 Communications, LLC"", ""FiberLight"", ""CenturyLink"", ""Atlantech Online, Inc."", ""AiNET""]",,,,,
Point,-117.1652608,32.8878667,Feature,[],,,,,,,[],Mapletree Redwood Data Centre Trust (MRDCT),,USA,[],,36e7c408-9ebd-4f32-a312-baa0251c1fc0,[],41750.0,7337 Trade Street,[],,,,,
Point,-84.38787389999999,33.7585673,Feature,[],,,,,,,[],Mapletree Redwood Data Centre Trust (MRDCT),,USA,[],,2ba602a0-a629-4dc6-87bf-283fff3c52e1,[],33200.0,180 Peachtree,[],,,,,
Point,-86.79425600000002,36.0231573,Feature,[],,,,,,,[],Mapletree Redwood Data Centre Trust (MRDCT),,USA,[],,6c1615f5-0983-43b2-b170-e989509cae73,[],32200.0,402 Franklin Road,[],,,,,
Point,-75.00094910000001,40.1162587,Feature,[],,,,,,,[],Mapletree Redwood Data Centre Trust (MRDCT),,USA,[],,6480b118-4acd-4ef2-9948-61d870362812,[],11500.0,2000 Kubach Road,[],,,,,
Point,-96.04219488465576,41.158643704824435,Feature,[],,,,,,,[],Facebook,2017-04-03 22:00:00,USA,[],320000.0,e4c7cc6f-6f04-4f2b-aa15-00b5709beeb2,[],80000.0,Papillion,[],2019-12-31 23:00:00,2019-12-31 23:00:00,2017-04-03 22:00:00,31-12-2019,03-04-2017
Point,-82.75249980000001,40.0672396,Feature,[],,,,,,,[],Facebook,,USA,[],,aaca4c83-b212-47d1-b0b4-6501d0a8fbbf,[],,New Albany,[],,,,,
Point,-93.5100769,41.6632643,Feature,[],,,,,0,1,[],Facebook,,USA,[],,06dd3f09-b62b-11e5-ad0b-02b4d6763261,[],,Altoona,[],,,,,
Point,-73.49112209999998,41.37060779999999,Feature,[],,,,,0,1,[],SingleHop,,USA,[],,b15e453e-8915-4423-8323-eace9b442e75,[],,Danbury,[],,,,,
Point,-75.97798499999999,36.8529263,Feature,[],,,,,,,[],NxtVN,,USA,[],,456fe789-7b26-4529-95e0-9be3f0a0ff45,[],,Virginia Beach,[],,,,,
Point,0.1292737999999644,51.7691264,Feature,[],,,,,0,1,[],KAO Data,,UK,[],43500.0,923d4e80-906c-48f0-8340-d4f98bf7e4cf,[],13935.0,London ONE,[],,,,,
Point,-0.2771631000000525,5.5771717,Feature,[],,,,,0,1,[],MTN,,Ghana,[],,b17e654f-d0e8-411c-97ee-693405f19c0e,[],,Sakaman Data Center,[],,,,,
Point,34.016108799999984,35.0486714,Feature,[],,,,,0,1,[],MTN,,Cyprus,[],,2d5a1105-3122-4068-84a5-d0417f233498,[],,Paralimni,[],,,,,
Point,15.288270900000043,-4.2709413,Feature,[],,,,,,,[],Airtel Africa,,Republic of the Congo,[],,9cde62e1-b1e6-40fc-a8bc-de6fe4e442ca,[],,Brazzaville,[],,,,,
Point,2.911747900000023,49.923445,Feature,[],,,,,0,1,[],euNetworks,,France,[],,7b8f8514-e852-42fe-bdfc-b3e5a21a9a74,[],,Biaches,[],,,,,
Point,-0.1997685999999703,5.552236999999999,Feature,[],,,,,0,1,[],Internet Solutions (IS),,Ghana,[],,02e9cab0-8fb0-4b61-b132-1be5a6eeba2f,[],,Accra,[],,,,,
Point,32.59364249999999,-25.9770437,Feature,[],,,,,0,1,[],Internet Solutions (IS),,Mozambique,[],,84ebe683-5b4b-4d5e-8cd9-582dc1aaa6f3,[],,Maputo,[],,,,,
Point,26.21576000000005,-29.10979,Feature,[],,,,,0,1,[],Internet Solutions (IS),,South Africa,[],,7b66f34b-5bd4-4e2a-9684-7a6314a2eba9,[],,Bloemfontein,[],,,,,
Point,25.64999880000005,-33.9773843,Feature,[],,,,,0,1,[],Internet Solutions (IS),,South Africa,[],,06ce71f7-b62b-11e5-ad0b-02b4d6763261,[],,Port Elizabeth,[],,,,,
Point,27.933863400000064,-32.9574314,Feature,[],,,,,0,1,[],Internet Solutions (IS),,South Africa,[],,d403e186-2503-4512-83ee-c416eac024b5,[],,East London,[],,,,,
Point,-3.875711899999942,5.3503589,Feature,[],,,,,1,1,[],MTN,2014-09-30 22:00:00,Côte d'Ivoire,[],200.0,272e73ff-7227-4cb2-9586-47c0000f15cc,[],84.0,Bingerville,[],2015-09-30 22:00:00,2015-09-30 22:00:00,2014-09-30 22:00:00,30-09-2015,30-09-2014
Point,-3.7617059539977618,5.230731129783293,Feature,[],,,,,,,[],MainOne,2018-10-01 00:00:00,Côte d'Ivoire,[],,faa0075a-fa6c-4ab1-b552-dc45907b59f8,[],,CLS Grand-Bassam,[],,,2018-10-01 00:00:00,,01-10-2018
Point,-3.7607832740966383,5.230239658351597,Feature,[],,,,,,,[],Orange,,Côte d'Ivoire,[],,32e6859e-7297-40cb-85b9-fe69b851b37d,"[""CIVIX""]",300.0,Abidjan,[],2016-04-25 22:00:00,2016-04-25 22:00:00,,25-04-2016,
Point,-3.973286517088323,5.355915411266117,Feature,[],,,,,,,[],PAIX Data Centres,2024-09-30 22:00:00,Côte d'Ivoire,[],4000.0,d283b3b6-755e-4ae2-b741-e7e05815c0fb,[],895.0,Abidjan,[],2025-12-30 23:00:00,2025-12-30 23:00:00,2024-09-30 22:00:00,30-12-2025,30-09-2024
Point,-3.9922959918571377,5.361955349410413,Feature,[],,,,,,,[],WEST AFRICA DATABRIDGE,2012-07-01 00:00:00,Côte d'Ivoire,"[""Main One"", ""MTN"", ""Orange""]",630.0,d54ed2ab-f113-43ad-a394-449d85cf7429,[],100.0,WEST AFRICA DATABRIDGE,"[""MainOne"", ""Afr-ix"", ""PCCW Global"", ""Vipnet"", ""MTN""]",2013-01-01 00:00:00,2013-01-01 00:00:00,2012-07-01 00:00:00,01-01-2013,01-07-2012
Point,-3.9825793999999632,5.2892123,Feature,[],,,,,,,[],Alink Telecom,,Côte d'Ivoire,[],,4d7f80a5-45af-4669-97eb-e1fe6c8a9c3b,[],,Abidjan,[],,,,,
Point,-4.016103599999951,5.317783899999999,Feature,[],,,,,,,[],CenterServ,,Côte d'Ivoire,[],,744aad9f-fa52-4972-b33b-f44e724187af,[],,Abidjan,[],,,,,
Point,106.86258109999994,-6.215262399999999,Feature,[],,,,,0,1,[],Nusantara Data Center (Moratelindo),,Indonesia,[],,bbc775dd-b619-454c-bf68-14325f1fa5fd,[],,NDC Jakarta,[],,,,,
